ID_REF;a;b;c;d;e;f;g;h;i
ILMN_1652223;7.6551;7.58108;8.2152;7.61431;7.77042;7.99321;7.50133;7.51204;7.82033
ILMN_1652230;15.0732;15.2658;14.8553;15.1698;14.6247;15.0577;15.1858;15.1405;14.9847
ILMN_1652236;6.79682;6.92795;6.84463;6.98812;6.94063;6.94699;6.9143;6.94592;6.91513
ILMN_1652237;7.861;7.61431;6.88469;7.47775;7.36925;6.8923;7.5686;7.36969;7.0356
ILMN_1652242;6.90945;6.92009;7.08364;7.06271;7.09194;7.09822;6.99215;6.97492;6.98177
ILMN_1652243;7.04805;6.99564;7.05263;7.03211;6.93528;6.9157;7.00831;6.99067;7.06361
ILMN_1652244;7.11515;7.10932;8.1357;7.15571;7.0766;8.60029;7.03594;6.99315;8.66318
ILMN_1652246;9.23743;8.69446;8.92437;9.18538;8.30345;8.41945;9.21783;7.96644;8.38329
ILMN_1652248;6.96891;6.92874;6.9047;6.7881;6.95599;7.04566;6.90471;6.95008;6.94538
ILMN_1652249;6.80103;6.89051;6.92255;6.7369;6.85527;6.8842;6.86027;6.69325;7.00905
ILMN_1652254;6.93184;6.87193;6.81728;6.81621;6.98392;6.86302;6.82537;6.96526;7.03759
ILMN_1652259;6.97028;6.82513;6.76802;6.969;6.84554;6.83086;6.97719;6.75244;6.8368
ILMN_1652276;6.83611;6.85607;6.71831;6.82153;6.82195;6.93123;6.87484;6.94909;6.91926
ILMN_1652277;7.04374;6.92909;6.9283;7.35879;6.77025;7.16131;7.00933;6.97087;6.96768
ILMN_1652280;7.08708;6.94091;7.83544;7.08521;7.06219;8.0152;7.02467;7.21772;8.25066
ILMN_1652284;7.15355;7.10186;6.96728;7.01344;7.00957;7.02219;7.07254;7.1278;6.95342
ILMN_1652287;7.03572;6.91466;7.44469;6.9332;6.92525;7.23384;6.96024;7.12953;7.35268
ILMN_1652291;6.79658;6.72445;6.70574;6.76396;6.87156;6.87419;6.85565;6.77332;6.82758
ILMN_1652297;6.76713;6.97305;7.00469;7.0478;6.90389;7.09809;7.24544;7.01265;7.0483
ILMN_1652300;7.20947;7.52038;7.43792;7.51346;8.04496;7.38127;7.69043;7.77082;7.31699
ILMN_1652306;7.63217;7.17427;7.90279;7.7019;7.67186;7.338;7.49215;7.56329;7.17531
ILMN_1652309;7.45633;7.64142;7.91858;7.56241;7.64286;8.15586;7.63327;8.09139;8.07407
ILMN_1652313;7.75461;7.89248;8.11882;7.60944;7.69109;7.83066;7.73132;7.86978;7.84207
ILMN_1652314;6.83597;6.88837;6.90309;6.87431;7.04451;6.91841;6.82944;7.0135;6.84544
ILMN_1652319;6.95952;6.80793;6.78159;6.87015;6.90549;6.90501;7.03129;6.86165;6.95408
ILMN_1652331;8.18121;7.75219;8.01448;8.23902;8.19737;8.08769;8.00766;7.94445;7.85409
ILMN_1652333;10.0368;10.0917;9.65088;10.0251;9.65236;10.0496;9.96781;10.045;9.9643
ILMN_1652342;6.97511;6.78101;6.79987;6.85234;6.92711;6.95334;6.86885;6.75648;6.64638
ILMN_1652343;6.85352;6.92224;6.9287;6.82421;6.93234;6.8225;6.78373;6.82232;6.87712
ILMN_1652348;7.0395;7.02293;7.04247;7.08915;7.10446;7.04238;7.04182;7.11999;7.06541
ILMN_1652357;9.48722;9.30096;9.25909;9.52059;9.64825;9.72829;9.62282;9.62325;9.67496
ILMN_1652365;6.93318;7.08006;6.79679;6.86927;6.8683;6.90584;6.85314;7.02115;6.9367
ILMN_1652366;7.35029;7.00208;6.82862;7.07931;6.93399;6.85077;7.29573;6.73835;6.59606
ILMN_1652368;6.99928;7.02886;6.86375;6.99295;6.91874;6.8488;7.05116;7.09495;6.90182
ILMN_1652369;7.55483;7.3745;7.44008;7.34161;7.18366;7.31787;7.57021;7.20936;7.24294
ILMN_1652371;8.97128;9.28858;9.5218;8.86174;10.1572;9.57304;8.77014;9.13035;10.0598
ILMN_1652376;6.91054;6.86836;6.91229;6.81617;6.93782;6.67676;6.97354;6.88654;6.93654
ILMN_1652378;8.72946;8.39034;8.47758;8.84897;8.65861;8.40952;8.20138;8.06098;7.93293
ILMN_1652379;9.92489;10.1279;8.70512;9.91018;8.84754;9.83584;10.0141;10.3829;9.77321
ILMN_1652381;6.8885;6.95865;7.01105;7.00024;6.90821;6.91532;7.09441;7.07832;6.84434
ILMN_1652392;6.96469;6.80473;6.99814;6.76778;6.93395;6.83509;6.9196;6.91477;6.85609
ILMN_1652394;8.53847;8.3987;8.38767;8.31879;8.1259;8.65186;8.47917;8.66243;8.36266
ILMN_1652397;6.70486;6.80822;6.77429;6.86281;6.92475;6.81847;6.7379;6.61498;6.76636
ILMN_1652407;9.44688;8.74036;9.18606;9.57261;9.53508;8.64867;9.73518;8.93742;8.61446
ILMN_1652409;9.10968;9.13248;9.80258;8.5997;9.5782;9.65123;9.09072;9.41194;9.96215
ILMN_1652412;7.31326;7.34696;7.56615;7.28722;7.18094;7.40949;7.33098;7.16886;7.51415
ILMN_1652413;7.07325;7.17688;7.05753;6.94443;6.9676;7.02058;6.82885;6.92083;7.05403
ILMN_1652417;7.03952;7.20112;6.99957;7.15495;7.53113;7.11371;7.1999;7.32233;7.18837
ILMN_1652424;6.81316;6.97923;6.88163;6.96697;6.78163;6.97447;6.84449;6.75335;6.93919
ILMN_1652429;6.8536;6.94191;6.87505;6.81739;6.79138;6.82408;7.06906;6.84853;6.84563
ILMN_1652430;6.83719;6.84495;6.91557;6.91341;7.12195;6.8164;6.8566;7.01755;6.72075
ILMN_1652431;6.8267;7.06145;6.85652;6.82707;6.76216;6.94706;6.98534;6.8111;6.74151
ILMN_1652434;8.05856;8.20854;8.84988;8.29606;8.17785;8.44342;8.10504;7.88901;8.7944
ILMN_1652436;7.02151;6.97033;7.00891;6.76738;6.8345;6.9416;6.79962;6.8297;6.93393
ILMN_1652439;7.21675;7.16454;7.16696;7.12125;6.90908;6.98946;6.98037;7.10608;7.11878
ILMN_1652445;6.71632;7.14337;7.01369;6.9584;6.69563;7.21803;7.01736;7.21122;7.34501
ILMN_1652450;6.9544;6.95675;6.79154;6.97047;6.77634;7.00528;6.9797;6.93678;7.07432
ILMN_1652456;8.38252;8.69551;10.4532;8.24063;9.36337;10.1623;8.17144;8.64527;9.69561
ILMN_1652459;7.15832;7.13676;6.82784;7.10267;6.87635;7.10964;7.04239;7.08734;7.01335
ILMN_1652461;6.91852;6.78889;6.94957;6.82071;6.88565;6.69629;6.98621;6.87326;6.91803
ILMN_1652464;7.32737;7.41021;7.14878;7.50316;7.57201;7.53069;7.49994;7.53999;7.30395
ILMN_1652465;6.92021;6.95971;6.90381;6.82084;6.78378;6.68826;6.81743;6.75531;7.0188
ILMN_1652466;6.87734;7.60158;7.08386;6.88013;7.56329;6.9815;7.01522;7.90214;6.89718
ILMN_1652469;7.06055;6.99574;7.19466;7.1165;6.9819;7.1008;6.95268;7.17806;7.0228
ILMN_1652472;7.82487;7.60614;7.4181;7.70906;7.59714;7.17566;7.53673;7.51683;7.26861
ILMN_1652486;7.84811;7.73183;8.08893;7.81836;7.76427;7.79157;7.75085;7.58885;7.81877
ILMN_1652487;8.16464;8.01604;7.56019;7.95386;8.11361;7.76858;7.79609;7.51096;7.64758
ILMN_1652488;6.87475;6.66717;6.80399;6.88213;6.89874;6.89488;6.75777;6.90806;6.78708
ILMN_1652490;7.14384;6.90384;7.38681;7.30242;6.921;7.23406;7.30242;7.0164;7.19994
ILMN_1652494;7.06334;6.83758;7.10549;6.86242;6.86797;7.12561;6.78666;6.9197;6.99382
ILMN_1652505;9.01165;9.31126;8.51912;8.95397;9.36559;8.50867;8.85988;8.8179;8.39472
ILMN_1652507;7.12222;7.06531;6.8337;7.01549;6.7811;6.98155;6.97714;6.8918;6.87516
ILMN_1652512;8.49538;8.32699;9.38402;8.70512;8.50837;8.90543;8.79293;8.23643;9.3186
ILMN_1652521;9.91429;9.66625;9.43176;9.93262;9.92159;9.14405;9.91068;9.30215;9.1346
ILMN_1652525;7.21723;8.06736;8.4833;7.27634;8.94014;8.24556;7.26024;7.94061;8.61692
ILMN_1652527;7.03081;6.79418;6.81286;6.92381;6.69429;6.75424;6.92458;6.7832;7.07239
ILMN_1652533;8.48127;8.60926;8.29182;8.53192;8.61044;8.816;9.16679;8.9962;8.94214
ILMN_1652540;7.78724;7.64332;7.0271;7.71855;6.86261;7.12568;7.90236;7.18431;7.13099
ILMN_1652549;9.31748;8.26663;7.28885;9.0124;7.82015;7.85055;8.92166;7.84453;7.74337
ILMN_1652550;6.90403;6.68457;6.87262;6.93392;7.06455;6.81792;6.95341;6.81219;6.93708
ILMN_1652574;6.79273;6.88278;6.84944;6.777;6.85469;6.86655;6.86115;6.90672;6.74964
ILMN_1652577;6.91285;6.9243;7.12289;6.98837;7.11467;6.81549;6.96102;7.04079;6.87275
ILMN_1652578;6.82952;6.78639;6.97887;6.87425;6.9526;6.86254;7.11698;6.77365;6.82708
ILMN_1652580;8.9968;8.84425;8.55633;9.07849;8.74069;8.43694;9.11147;8.44071;8.22836
ILMN_1652594;8.63266;8.52721;7.96805;8.61518;8.20119;8.19985;8.44797;8.44315;8.20661
ILMN_1652602;7.09323;7.11975;7.08162;6.90414;7.14831;7.01421;7.10483;7.07777;7.18505
ILMN_1652604;7.26717;7.16276;7.13381;7.18112;6.95968;7.1741;7.1536;7.20775;7.1603
ILMN_1652609;7.47548;7.41174;7.20765;7.38932;7.31095;7.24066;7.44687;7.41301;7.28822
ILMN_1652611;6.91001;6.90659;7.10203;6.99252;6.88417;6.93948;6.89845;6.95662;6.9563
ILMN_1652628;6.86389;6.81516;6.88375;6.86174;6.84556;6.90534;6.86175;6.89592;6.8974
ILMN_1652631;10.4819;11.9569;11.3528;10.5635;12.8753;11.5584;10.407;12.0374;10.6204
ILMN_1652638;7.50874;7.45694;7.8412;7.6929;8.19174;7.76264;7.86121;8.00194;7.89305
ILMN_1652639;6.87776;6.9926;6.91361;7.0151;6.84802;6.94716;6.97793;6.83949;7.07307
ILMN_1652646;7.14303;6.74269;6.90539;7.03941;6.85735;7.00024;6.88088;6.96099;7.1702
ILMN_1652647;7.16407;7.35285;7.12118;7.20546;7.93725;7.17584;7.20459;7.43588;7.02969
ILMN_1652649;7.08974;7.22536;7.4419;7.16608;7.3864;6.98844;7.24993;7.05828;7.11209
ILMN_1652650;6.85559;6.93601;6.75132;7.07509;6.97555;7.10146;6.87633;6.89935;7.04802
ILMN_1652660;6.87298;6.95837;6.90975;7.06694;6.77813;7.0259;6.89794;6.87251;7.1553
ILMN_1652662;6.99157;6.95789;7.01778;6.92452;6.92522;6.93921;7.17986;6.97779;6.92965
ILMN_1652666;6.82921;6.80595;6.77145;6.675;6.82126;6.89623;6.86178;7.04179;6.79008
ILMN_1652670;6.87803;6.985;6.99087;6.87789;6.97552;6.99327;7.07355;7.0014;6.95541
ILMN_1652674;7.00894;6.76373;6.73671;6.78012;6.69178;7.05086;6.71408;6.73268;6.83194
ILMN_1652677;7.0454;10.2388;8.79808;7.10297;10.5283;8.58185;7.04451;10.4207;8.59856
ILMN_1652680;6.82851;6.77278;7.09327;6.84824;6.95628;7.12937;7.04774;6.87106;6.944
ILMN_1652685;6.91414;7.03969;6.9153;6.95727;6.77186;7.0253;7.06208;7.20392;6.9935
ILMN_1652687;6.9129;7.00922;6.87878;7.00127;7.033;7.01647;6.97824;6.87464;6.97847
ILMN_1652689;6.93098;7.04348;6.89577;7.12019;7.2346;7.05196;7.02769;7.08392;7.0422
ILMN_1652693;7.08299;6.96914;7.32792;7.0084;7.31714;7.11048;7.00687;7.04383;7.13213
ILMN_1652694;7.24823;7.28893;7.17558;7.18039;7.19064;7.30268;7.28345;7.50329;7.25434
ILMN_1652700;7.19233;6.95582;6.97656;7.00418;6.76136;7.03119;7.08665;7.14113;6.90903
ILMN_1652701;7.05597;7.03274;7.27124;7.03723;6.84917;7.05463;7.01118;6.92185;6.80457
ILMN_1652711;6.95523;6.84676;7.01299;7.11124;6.77208;7.08641;6.91064;7.00266;6.85585
ILMN_1652715;7.0372;6.89153;7.08392;6.90899;7.0793;6.89611;6.89813;6.93425;6.84744
ILMN_1652716;7.14533;7.17554;6.87703;7.23359;7.01353;7.12729;7.41221;7.32588;7.24647
ILMN_1652719;6.9682;6.78666;6.97376;7.04395;6.78955;6.87326;7.14219;7.02558;6.99348
ILMN_1652721;6.91561;6.90648;7.06894;7.03452;7.13215;7.05975;7.13407;7.06788;6.72173
ILMN_1652722;10.2261;10.1941;10.9601;9.87647;9.35633;10.7979;9.91311;10.5169;10.8324
ILMN_1652727;6.90962;6.7158;6.77082;6.90659;6.65728;6.91407;6.85804;6.83472;6.96451
ILMN_1652729;6.935;7.07915;6.74958;6.99297;6.97071;6.88519;6.88398;6.80351;6.97286
ILMN_1652732;7.35321;7.36075;6.89161;7.19163;7.16953;7.08153;7.13744;7.09318;7.06544
ILMN_1652735;8.03428;7.94387;8.39244;7.9794;8.7165;8.11361;8.26838;7.93314;8.10639
ILMN_1652736;6.9383;7.2125;7.34534;7.46514;7.33785;7.44645;7.03627;7.17375;7.09047
ILMN_1652737;6.90331;6.8786;6.94562;6.8599;6.88795;6.85822;6.87978;6.73994;6.89635
ILMN_1652740;7.06307;6.82983;6.93988;6.7853;6.98539;6.97473;6.75321;6.82623;6.93726
ILMN_1652745;6.77882;7.06737;7.07676;6.87004;6.85974;6.84826;6.86317;6.99493;7.0465
ILMN_1652747;7.13899;6.69541;7.04108;7.02999;7.10063;6.85696;6.95199;6.99369;7.14092
ILMN_1652749;8.75805;8.86819;8.09266;8.72851;7.70159;8.6982;8.43694;8.46088;8.56486
ILMN_1652753;9.38166;9.51385;9.3845;9.2532;9.79283;9.73844;9.22457;9.66739;9.95816
ILMN_1652754;10.431;10.8027;12.1135;10.6077;9.55267;12.0744;9.72785;10.7269;11.3741
ILMN_1652756;6.93743;6.787;6.89901;6.90035;7.03054;6.87061;6.87446;6.87594;6.82331
ILMN_1652758;7.04911;6.91528;6.9234;7.01144;6.95236;6.88382;6.98389;6.90648;6.94669
ILMN_1652761;6.91688;6.93652;6.82463;6.83891;6.81071;6.81804;6.97179;6.98845;6.88017
ILMN_1652762;9.45913;10.4435;10.6836;9.866;11.058;10.1972;9.63791;10.0968;10.3226
ILMN_1652763;7.86021;7.29986;7.93749;7.6517;7.44878;7.42232;7.42664;7.73102;7.53524
ILMN_1652768;14.9001;14.8468;14.8879;15.0437;14.9244;14.7631;14.9697;14.5977;14.7774
ILMN_1652777;7.58605;7.2403;7.71534;7.60721;7.44334;7.50504;7.51786;6.93375;7.49666
ILMN_1652780;6.96238;6.80181;6.70725;6.78893;6.84868;6.79648;6.88035;6.89349;6.90201
ILMN_1652784;7.00679;6.89379;6.94451;6.98454;6.91477;6.87823;6.97716;6.9088;7.00238
ILMN_1652786;7.04919;6.96843;6.83952;6.78093;6.82443;6.8967;6.79764;6.81011;6.89896
ILMN_1652787;7.00382;6.82665;6.87919;6.94789;6.80237;6.85636;6.96534;6.82123;6.99638
ILMN_1652790;7.57454;7.63217;7.1205;7.51786;7.338;7.86565;7.41883;7.38982;7.53085
ILMN_1652797;9.71253;10.0141;8.17031;9.6422;9.64868;8.21099;9.89797;9.52208;8.403
ILMN_1652799;7.14915;6.97344;7.09741;7.01222;6.92577;6.99883;7.16429;7.04227;7.06899
ILMN_1652806;9.75046;9.59877;9.70124;9.55444;8.75707;10.2405;9.51121;9.59417;9.9772
ILMN_1652807;6.99978;7.09209;7.0771;6.87356;6.74947;6.93864;6.88058;6.76669;7.0021
ILMN_1652808;6.73839;6.81068;6.91111;6.80325;6.7918;6.89754;6.91231;6.75343;6.86769
ILMN_1652819;7.44962;7.22707;7.29053;7.39142;7.15262;7.30828;7.01805;7.1225;7.38701
ILMN_1652825;6.95824;7.20104;6.97636;7.13796;7.02173;7.17611;7.20867;7.01848;7.07523
ILMN_1652826;7.66679;7.13163;7.24231;7.29277;7.00442;7.35259;7.21643;6.99968;7.29155
ILMN_1652837;6.86091;7.20736;6.95232;6.95813;7.06511;6.95884;6.83321;6.8645;7.04388
ILMN_1652846;8.06521;8.27938;8.92004;8.12319;8.03474;8.52898;8.13612;7.87377;8.9333
ILMN_1652852;6.83847;6.8205;6.83316;6.87363;6.73756;6.9008;6.74594;7.12762;6.8786
ILMN_1652854;7.03989;6.81154;6.9433;6.89735;6.91988;6.89285;6.90946;6.9528;6.81524
ILMN_1652857;6.90711;7.05574;6.8167;6.87787;6.68667;6.92559;6.92661;6.90976;7.09345
ILMN_1652865;7.09252;7.04528;6.87404;7.12281;7.01768;7.05044;6.81309;6.99434;7.01495
ILMN_1652866;6.83904;7.0131;6.8637;6.95984;7.0285;6.90422;6.93259;7.16238;6.8799
ILMN_1652871;6.77023;7.05281;7.02464;6.9742;6.90405;7.05325;6.82307;7.05983;7.22989
ILMN_1652872;7.17191;7.1872;7.27345;7.14001;7.02249;7.21364;7.16569;7.1363;7.16131
ILMN_1652876;6.82987;6.8103;6.81758;6.84251;6.92243;6.99953;6.87171;6.84469;6.81608
ILMN_1652881;6.87705;7.02423;7.11653;7.08573;6.80809;7.04825;6.73633;6.98348;6.9678
ILMN_1652888;7.15383;7.16347;7.1331;7.01057;7.04744;7.04523;6.88989;7.1012;6.83831
ILMN_1652890;6.90236;6.88954;6.91571;6.8169;6.8808;6.87385;6.84334;6.94407;7.01511
ILMN_1652906;7.19865;7.47012;7.66571;7.32205;7.07839;7.09243;7.26768;7.12482;7.23296
ILMN_1652907;9.00531;9.37771;8.60869;9.04612;9.214;9.09426;9.37337;9.8946;9.46458
ILMN_1652913;8.82921;8.91946;8.48491;8.91793;8.84425;8.38298;8.66138;8.52091;8.15784
ILMN_1652918;7.10547;7.00245;7.01337;6.91957;7.2081;7.01682;6.94424;6.77149;6.92606
ILMN_1652927;6.92268;6.85199;7.19289;6.9407;6.98543;6.87979;7.027;6.94007;6.80487
ILMN_1652928;6.90648;7.20502;6.99362;6.99693;6.98998;6.89508;6.95088;7.04501;7.12303
ILMN_1652929;7.75185;7.85956;8.10113;8.03944;8.22598;8.09306;7.62343;7.63925;8.06931
ILMN_1652931;7.07121;6.9929;6.89642;7.10226;6.86122;7.04485;7.17696;6.95238;7.01696
ILMN_1652938;7.3258;6.97596;6.98987;7.10198;6.91316;6.97163;6.98175;6.96869;7.03734
ILMN_1652939;7.01558;6.76219;6.93749;7.06186;6.80473;7.13993;7.06338;6.93255;7.07403
ILMN_1652940;7.01824;7.32799;7.53281;7.03119;7.48471;7.20996;7.1394;7.01356;7.31931
ILMN_1652946;6.89716;7.00814;6.87313;6.8723;7.03826;6.927;6.97533;6.94999;6.91785
ILMN_1652952;7.01028;6.9121;6.8681;7.0527;6.82961;7.02173;6.93765;6.96745;6.77495
ILMN_1652955;13.1005;13.0675;12.6607;13.1483;11.4818;12.9992;13.2595;13.4725;13.2902
ILMN_1652959;7.19372;6.96666;6.91278;6.92841;7.02689;6.99006;6.9646;6.9409;6.8646
ILMN_1652963;6.65345;6.77155;6.82519;6.77118;6.88393;6.89618;6.86145;7.03371;6.91536
ILMN_1652967;6.79679;6.83676;6.87658;6.93661;6.93255;6.81293;6.97563;6.99994;7.04988
ILMN_1652969;6.83552;6.79126;6.80718;6.93117;6.88768;7.05156;6.84706;7.02291;7.01144
ILMN_1652975;7.03752;7.33153;9.71941;7.02497;7.74987;9.94951;7.15247;7.32609;9.58625
ILMN_1652977;6.97074;7.00504;6.98811;7.01259;6.93184;6.77695;6.81905;6.87292;6.82651
ILMN_1652982;6.92068;6.91606;7.01674;7.04153;6.8737;6.99206;7.061;7.14174;7.09827
ILMN_1652989;11.0001;10.9255;10.5981;10.8112;11.5714;9.84929;10.9616;10.9004;10.2814
ILMN_1652990;6.88981;6.91802;6.94239;7.05036;6.96978;6.97416;6.85727;6.96286;6.93054
ILMN_1652991;6.81548;7.0155;6.87771;6.92825;7.02423;7.0173;6.90661;7.17029;6.91108
ILMN_1652992;6.72359;6.84318;6.95737;6.79973;6.86356;6.80533;7.0661;6.88351;6.9145
ILMN_1652996;6.93026;6.96688;6.96694;6.89244;6.99389;6.87531;7.06145;7.11259;6.93221
ILMN_1652998;6.82595;6.89426;7.10195;6.99281;6.94684;6.92449;6.83386;7.00654;6.83778
ILMN_1653001;8.76174;7.915;7.07977;8.79267;7.72327;7.59798;8.92544;8.10822;7.49297
ILMN_1653006;6.95365;6.92983;7.2044;6.8345;6.86192;6.8416;7.04611;6.73341;6.85622
ILMN_1653018;6.82301;6.80055;6.84211;6.78951;6.80794;6.78153;6.75015;6.86397;6.83402
ILMN_1653026;7.08022;7.05586;7.10292;6.99211;6.89335;7.08464;6.98493;7.06823;7.13029
ILMN_1653028;10.5809;11.5447;12.1555;10.5355;12.7088;12.6374;10.9591;11.9169;12.0141
ILMN_1653031;6.83487;6.75913;7.07193;6.79571;6.67373;6.97702;6.90439;6.88424;6.75959
ILMN_1653033;6.92945;7.21128;6.93141;7.29246;7.04606;7.07688;7.05473;7.27428;6.94005
ILMN_1653039;10.518;10.4411;10.5682;10.4383;9.97295;11.0043;10.7894;10.809;11.2297
ILMN_1653040;6.85532;6.74726;6.95155;7.01736;6.82929;7.07913;6.93439;6.91706;6.82446
ILMN_1653042;7.39012;7.20238;7.25727;7.06891;6.81103;7.05391;7.18501;7.09033;6.97524
ILMN_1653043;6.73633;6.76973;7.02421;6.78447;7.02886;7.00677;6.84257;6.79242;6.82843
ILMN_1653047;7.82466;7.928;7.7925;7.55286;8.14799;7.81325;7.72474;7.88179;7.65142
ILMN_1653055;8.90978;7.54243;7.10688;8.78877;7.15856;6.94091;8.75636;7.87339;7.22848
ILMN_1653056;7.0206;6.99617;6.95489;6.92671;7.02036;7.05701;6.99341;6.9137;6.87613
ILMN_1653057;7.0923;6.90125;7.00892;7.00674;7.37075;6.98106;7.17167;7.05883;7.06672
ILMN_1653073;6.75905;6.92183;6.83487;6.85453;6.92995;6.82331;6.77754;7.0354;6.86152
ILMN_1653077;6.95586;6.82326;7.14796;6.83103;6.92419;7.00753;6.9359;7.06777;6.92906
ILMN_1653092;6.85003;6.78488;6.82675;7.01818;6.82826;6.86164;6.80029;6.92865;6.98191
ILMN_1653098;6.91913;7.02668;6.94137;6.79523;6.86682;6.85271;6.83099;6.98382;6.97991
ILMN_1653102;7.00277;6.93861;6.78424;6.95395;7.00775;6.77436;6.82552;6.90341;6.91916
ILMN_1653103;7.00775;6.98481;7.02612;6.74399;6.68786;6.69608;6.79506;6.71478;6.97404
ILMN_1653106;6.9258;6.74879;6.95698;6.95894;7.21589;6.83328;6.7813;7.12963;6.94644
ILMN_1653115;10.7932;10.1877;11.1711;10.5682;10.685;10.856;10.8415;10.5361;11.2797
ILMN_1653120;7.02116;6.93719;6.93199;7.10239;6.81463;6.81068;7.01103;7.07755;6.99403
ILMN_1653125;6.93193;6.93751;6.90526;6.80898;6.96796;6.93041;7.13597;7.02282;7.01475
ILMN_1653127;7.07416;7.21113;7.38136;7.21117;7.16212;7.1677;6.94407;7.02412;7.11562
ILMN_1653129;10.6557;10.2679;9.56674;10.5032;10.5719;9.60609;10.3853;10.3876;9.49751
ILMN_1653133;9.28139;9.33176;9.23595;9.47672;10.113;9.06872;9.77616;9.62786;8.96708
ILMN_1653134;8.94987;9.17642;9.58755;9.04269;9.11896;9.33253;8.51835;8.80551;9.13248
ILMN_1653142;7.06828;7.05337;6.96811;6.87888;6.80772;6.98018;7.04763;7.07784;6.93595
ILMN_1653143;8.8781;8.65394;8.39196;8.56354;9.50373;8.30268;8.51715;8.39009;7.76231
ILMN_1653146;7.13174;6.77361;6.93685;6.81735;6.94562;6.97427;6.84096;7.00805;7.15862
ILMN_1653150;6.88245;7.01291;6.87642;7.00574;6.96478;6.94533;6.82526;6.98051;6.96455
ILMN_1653155;7.04473;7.21685;6.90383;7.00004;6.91785;7.02202;7.22439;6.98265;7.12463
ILMN_1653158;6.85348;6.91597;6.97217;7.00577;6.81679;6.81321;6.958;6.88726;6.79167
ILMN_1653161;7.07578;6.97034;6.84724;7.08366;7.05722;6.92324;7.06348;6.99379;6.93419
ILMN_1653163;8.10956;7.589;7.84897;7.95472;8.12752;7.85785;8.2216;8.36904;7.64485
ILMN_1653165;8.65722;8.18983;7.64724;8.55866;8.21391;8.48027;8.32615;8.42382;8.38538
ILMN_1653166;7.04023;6.84777;6.9696;6.84868;6.9509;6.77257;6.91274;6.86734;6.9795
ILMN_1653174;6.97733;6.98856;7.12074;6.8606;7.31492;7.22192;7.12024;6.952;7.00534
ILMN_1653180;8.52382;8.39504;8.41247;8.44451;8.89894;8.27224;8.27737;8.17302;8.01356
ILMN_1653182;7.00935;7.21137;6.91526;7.17508;7.01813;6.96891;6.99993;7.01576;7.02745
ILMN_1653185;6.88148;6.90156;6.88572;6.93302;6.97264;6.81819;7.08771;6.95813;6.84843
ILMN_1653189;6.94669;7.08333;6.88658;6.81603;7.25348;6.95937;6.87908;7.13597;6.9059
ILMN_1653193;6.93118;6.86219;6.98608;6.84409;6.86209;6.97869;6.9068;6.87815;6.9566
ILMN_1653198;6.67699;6.55007;6.84377;6.65108;6.73584;6.79008;6.74281;6.66188;6.6745
ILMN_1653200;9.12482;9.24329;10.1532;9.44558;8.65294;9.88156;9.30096;9.19592;9.25235
ILMN_1653202;6.78727;6.6427;6.87975;7.03765;6.99165;6.96236;6.90402;6.8822;6.76543
ILMN_1653203;8.07303;9.50287;11.2881;7.98789;10.322;10.7901;7.8094;9.60983;10.8696
ILMN_1653205;11.2934;11.5686;10.9883;11.1848;9.77714;11.3528;11.3274;11.629;11.4398
ILMN_1653207;7.11187;6.79948;7.11376;6.86744;7.06668;6.77028;7.00871;6.86624;6.84576
ILMN_1653209;7.27095;7.35906;7.27695;7.39902;7.38925;7.17787;7.36874;7.34688;7.25992
ILMN_1653211;6.72714;6.93781;7.1299;6.72924;7.00995;7.10657;6.90455;6.89392;7.00645
ILMN_1653220;9.00285;9.6681;9.28542;9.15053;9.75844;8.88704;9.19848;9.49091;9.10756
ILMN_1653228;7.09511;7.10339;7.10624;7.02536;7.00317;7.25783;7.04388;7.16052;7.01326
ILMN_1653240;6.99494;7.17017;6.89094;6.93348;6.8036;6.96996;6.97654;6.90914;7.08704
ILMN_1653251;6.85658;6.89843;6.888;7.08136;6.98305;6.77629;6.93574;6.96443;6.99541
ILMN_1653263;7.2203;7.16586;7.018;7.43388;6.88613;6.85986;7.32411;7.11082;6.97814
ILMN_1653266;8.88344;9.07201;9.47199;9.02825;9.30252;9.07506;9.02768;9.1409;9.26368
ILMN_1653267;6.9529;7.03759;6.90556;6.91116;7.13557;6.97496;6.88109;6.92055;6.94131
ILMN_1653274;7.76579;7.87273;7.26734;7.71896;7.7577;7.30556;7.78152;7.81009;7.38499
ILMN_1653276;7.16623;6.80266;7.24872;7.03907;6.94997;6.85143;6.88083;6.96179;6.95972
ILMN_1653278;6.77713;7.0199;6.75466;6.79428;7.00948;7.06382;6.76718;6.78355;7.13862
ILMN_1653282;6.77288;6.72863;6.93611;6.98083;6.7981;6.71795;6.75106;6.92435;6.74852
ILMN_1653283;8.33347;7.65687;7.78451;8.07237;8.2583;8.22618;7.71388;7.75809;7.41781
ILMN_1653286;6.86939;6.9434;7.0152;6.73369;6.9908;6.80552;6.77152;6.86695;6.95185
ILMN_1653292;8.92647;8.88862;10.3876;8.92107;9.4238;9.27807;9.14333;8.75805;11.5056
ILMN_1653310;7.07577;6.79292;6.9568;6.91317;7.11113;6.81648;7.0371;7.10849;7.08778
ILMN_1653314;6.8645;7.02392;6.95788;6.96912;7.53839;7.15964;6.95516;7.00982;6.97115
ILMN_1653319;7.87523;7.92665;8.80459;7.85634;8.20159;8.78877;7.95066;8.03363;8.04026
